artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['MUEY LEWIS & THE NEWS:'],['Sept. 5'],351186.0,,19053.0,,,1.0,['Joseph'],['16.75'],"['Lake', 'Compounce', 'Festival Park, Group', 'Bristol, Conn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['ERIC CLAPTON', 'BUCKWHEAT ZYDECD']",['Sept. 16'],349040.0,,17452.0,,,1.0,['Cellar Door Prods.'],['20'],"['Palace of', 'Auburn Hills,', 'Prods.', 'Auburn Hills,', 'Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['ERIC CLAPTON', 'BUCKWHEAT ZYDECO']",['Sept. 11'],346948.0,,17426.0,,,1.0,['Monarch'],['20/18.50'],"['Nassau', 'Veterans', 'Memorial Bureau', 'Coliseum, John Scher', 'Uniondale, N.Y. Presents', 'Larry Vaughn', 'Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['ERIC CLAPTON', 'BUCKWHEAT ZYDECO']",['Sept. 7'],318931.0,,17758.0,,,,['Electric Factory'],['18.50/16.50'],"['Spectrum,', 'Philadelphia, Pa.', 'Concerts']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['DEF LEPPARD', 'QUEENSRYCHE']","['Sept. 12-', '13']",318176.0,,19886.0,,,,"['Cellar Door Prods.', '20,000']",['16'],"['Lakeland Civic', 'Center,', 'Fla. sellout', 'a']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['ACIDE .', 'WHITE LIOR']",['Sept. 10'],306857.0,,15268.0,,,,"['Joseph', '20,000 Entertainment']",['22.50/16.50'],"['Alpine Valley', 'Music Theatre,', 'Fast Troy, Wis. Group']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['GEORGE MICHAEL', 'DEON ESTUS']",['Sept. 13'],305721.0,,15678.0,,,1.0,['Rose Prods.'],['19.50'],"['St. Paui Civic', 'Center,', 'Minn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['SCORPIONS.', 'KINGDOM COME.']",['Sept. 10'],280354.0,,16107.0,,,1.0,['Joseph'],['16.75'],"['Lake', 'Compounce', 'Festival Park, Group', 'Bristol, Conn,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['GLORIA ESTEFAN& MIAM! =|', 'SOUND MACHINE']",['Sept. 3'],236582.0,,13988.0,,,,"['Joseph', '15,000 Entertainment']",['16.75'],"['Lake', 'Compounce', 'Festival Park, Group', 'Bristol, Conn,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['LYNYRO SKYNYRD:', 'THE ROSSINGTON BANO']",['Sept. 15'],212503.0,,12154.0,,,1.0,['The Concert'],['17.50/16.50'],"['Spectrum,', 'Phitadelphia, Pa.', '________']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['PAT BENATAR', 'RHYTHM CORPS:']",['Sept. 16'],200000.0,,10000.0,,,1.0,['- Ron Delsener'],['20'],"['Jones Beach', 'Theatre,', 'Wantagh, N.Y,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['LYNYRO SKYNYRD', 'THE ROSSINGTON BAND.', 'NJ.']",['Sept. 7'],195559.0,,11632.0,,,,"['Monarch', '14,958 Entertainment']","['18.50/17,50']","['Meadowlands', 'East Rutherford,', 'Bureau', 'John Scher', 'Presents']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
"['DEF LEPPARD', 'QUEENSRYCHE']",['Sept. 15'],190239.0,,11483.0,,,1.0,['Sunshine'],['17.50/16.50'],"['Roundhouse,', 'Univ. of', 'Tennessee-', 'Chattanooga']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
['ALABAMA'],['Sept. 2'],175278.0,,10375.0,,,,"['Joseph', '15,000 Entertainment']",['16.75'],"['Lake', 'Compounce', 'Festival Park, Group', 'Bristol, Conn.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
