artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['RANDY TRAVIS/THE UD |'],['Sept. 18'],267921.0,,16329.0,,,,"['Bill Graham', '17,850 Presents']","['20,50/516.50']","['Concord', 'Pavilion', 'calf. E']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
"['ERIC CLAPTON', 'BUCKWHEAT ZYDECO']",['Sept. 29'],264141.0,,15000.0,,,1.0,['Avaion Attractions'],"['22.50/19.50/', '18.50']","['Irvine Meadows', 'Amphitheatre', 'Laguna Hills;', 'Call = _']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
"['ROD STEWART', 'L.']",['Sept. 24'],254520.0,,1440.0,,,1.0,['Frank J. Russo'],['18.50/916'],"['Boston Garden', 'Mass,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
"['DEF LEPPARD', 'QUEENSRYCHE']",['Sept. 10'],246890.0,,15191.0,,,1.0,['Pace Concerts'],['16.50'],"['Mississippi', 'Coast Coliseum', 'Biloxi, Miss, d _']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
"['OO STEWART', 'LL']",['Sept. 23'],234447.0,,13397.0,,,1.0,['Frank J. Russo'],[],"['Providence Civic', 'Center, & _|']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
"['EDDY ARNOLD', 'JOHN & DOHALD MILLS']",['Sept. 23-'],,,,,,,"['13,020 Fox Associates', '17,19 David Fey']","['19.90/16.90/', '13.90/87.90']","['Fox Theatre', 'St. Louis, Mo. B', 'i i']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
['ROD STEWART'],['Sept. 22'],226423.0,,1213.0,,,1.0,['Frank J. Russo'],['18.50'],"['Centrum in', 'Worcester', 'Mass. =']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
"['DEF LEPPARO', 'QUEENSRYCHE']",['Sept.s'],,,,,,1.0,"['13,698 Pace Concerts}']",['16.50'],"['Louisiana State', 'Univ, Assembly', 'Center', 'Baton Rouge,', 'La. j }']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
['RANDY TRAVIS/THE JUDOS:'],['Sept. 17'],216182.0,,11363.0,,,,"['Bill Graham', '20,000 Presents']",['22.50/318.50'],"['Shoreline', 'Amphitheatre', 'Mountain View,', 'Calf J']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
['OO STEWART'],['Aug. 27'],207.57,,1078.0,,,,"['Concert Prods,']",['24.50'],"['Ottawa Fair,', 'Ontario', 'Canadian) Donald K. Donald:', 'Bass Clef', 'Lt Entertainment']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-08.pdf
