weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
15,,"[145, 780]",924,[],1989-06-03,1989-06-03,June 3,metallica-olympic-saddledome-calgary-canadian)-donald-k-donald-perryscope-1989-06-03,170194,,9301,,,,"[23.5, 22.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
16,,"[14, 776]",248,[],1989-06-17,1989-06-17,June 17,alabama-sandstone-amphitheatre-1989-06-17,160900,,10372,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
17,,"[394, 788]",472,[],1989-06-06,1989-06-06,June 6,poison-jones-beach-theatre-1989-06-06,160000,,8000,,,,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
18,,"[794, 760, 789, 783, 799, 787]",3,[],1989-06-10,1989-06-14,June 10 14,easy-e-reunion-arena-1989-06-10,156981,,9514,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
19,,"[794, 760, 789, 799, 775, 801]",643,[],1989-06-11,1989-06-02,June 11 2,easy-e-the-summit-xid'npliy-houston-1989-06-11,147383,,9816,,,,[16.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
20,,"[276, 785, 790]",925,[],1989-06-08,1989-06-08,June 8,neil-young-darien-lake-lakeside-amphitheatre-bureau-datien-center-1989-06-08,136668,,8500,,,1,"[18.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
21,,"[145, 514]",645,[],1989-06-02,1989-06-02,June 2,metallica-northlands-coliseum-1989-06-02,133060,,6581,,,,"[23.5, 22.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
22,,"[794, 793, 789, 775, 760]",252,[],1989-06-16,1989-06-16,June 16,easy-e-arena-1989-06-16,129465,,7398,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
23,,"[165, 784]",646,[],1989-06-01,1989-06-01,June 1,judds-wolt-trap-farm-=-park-1989-06-01,124925,,7106,,,1,"[25.0, 20.0, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
24,,"[145, 514]",69,[],1989-06-14,1989-06-14,June 14,metallica-omaha-civic-auditorium-1989-06-14,119103,,7531,,,,"[17.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
25,,"[794, 793, 789, 775, 760]",647,[],1989-06-08,1989-06-08,June 8,easy-e-louisville-tooshort-gardens-1989-06-08,108626,,6850,,,1,"[16.5, 14.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
26,,"[337, 729, 735]",172,[],1989-06-02,1989-06-02,June 2,cinderella-compton-terrace-1989-06-02,103272,,7028,,,,"[17.5, 16.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
27,,"[794, 795, 760]",648,[],1989-06-18,1989-06-18,June 18,easy-e-cincinnati-riverfront-nio-'nplay-coliseum-1989-06-18,101745,,6410,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/07/BB-1989-07-01.pdf
