artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
['SULIG IGLESIAS'],['June 1'],228629.0,,,,,,['K. Donald'],['32.50/25.50'],"['Montreal Forum', 'Montreal,', 'Quebec Canadian)']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['THE JUMP STREET', 'EXPERIENCE TOUR', 'THE BOYS', 'NEW KIDS ON THE BLOCK', ""KID 'N PLAY"", 'TRACIE SPENCER', 'BRANDON ADAMS.']",['May 29'],226753.0,,13610.0,,,,"['Abnevant', ""'89: Pittsburgh, Pa. $17.50 15,567 Attractions""]",[],"['Civic Arena', 'in-house']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['THE BOYS/NEW KIDS ON', 'THE BLOCK', 'BRANDON AMES', 'JUNK YARD BAND']",['May 27'],192382.0,,11000.0,,,,['G Street Express'],['18.50/17.50'],"['Capital Centre', 'Landover, Md.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
['DAVE COPPERFIELD'],['May 19'],163661.0,,,,,,"['K. Donald', '{$194,102 Prods.']",['26.50/19.50'],"['Theatre Ill', 'National Arts', 'Centre Canadian)', 'Ottawa, Ontario']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['THE JUMP STREET UIC', 'EXPERIENCE TOUR', 'THE BOYS']",['May 25'],163059.0,,,,,,"['Prods.', ""'89: Univ. of IHinois- $19.50 9,949""]",[],"['Pavilion,', 'Chicago']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['CINDERELLA', 'WINGER']",['June 4'],159707.0,,9686.0,,,,"['Avalon Attractions', '10,000']",['17.50'],"['Long Beach', 'Li Convention &', 'Entertainment', 'Center', 'Long Beach,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['BON JOVI', 'SKID ROW']",['May 29'],183643.0,,805.0,,,,"['Jam Prods,']",[],"['Peoria Civic', 'Center', 'Peoria, Ill.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['THE STATLER BROTHERS:', 'SUIY BOGEUS']",['June 2-3'],139588.0,,9563.0,,,,"['Fox Concerts', '12,897 Steve Litman']","['18.90/15.90/', '12,90/6.90']","['Fox Theatre', 'St. Louis, Mo.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['ANDREW DICE CLAY', 'LENNY CLARK']",['June 1'],120931.0,,6251.0,,,1.0,['in-house'],['20/18.50'],"['Universal', 'Amphitheatre', 'Universal City,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['EDIE BRICKELL & NEW', 'BOHEMIANS:', 'STEVE FORBERT']",['May 20-21'],118561.0,,6600.0,,,1.0,['Bill Graham'],['19.50'],"['Wiltern Theatre', 'Los Angeles,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['CINDERELLA UTC', 'WINGER', 'BULLETBOYS']",['May 25'],113636.0,,6887.0,,,,"['Mid-South', '10,000 Concerts']",['16.50'],"['Arena,', 'Univ. of', 'Tennessee,', 'Chattanooga']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"['CONWAY TWITTY', 'LORETTA LYNN:', 'GEORGE JONES.']",['4'],112412.0,,6735.0,,,,"['Jayson Promotions', '9,456']",['18.50/15.50'],"['Nashville dune', 'Municipal', 'Auditorium', 'Nashville, Tenn,']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
['JERRY GARCIA'],['May 19'],104370.0,,,,,,"['Avalon Attractions', 'B08 WEIR Amphitheatre $20/$18.50 6,133']",[],"['Irvine Meadows', 'Laguna Hills,', 'Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
"[""REGGAE SUNSPLASH '89:"", 'STEEL, PULSE', 'SUGAR MINOT', 'MARCIA GRIFFITHS:', 'HALEPINT:', 'GEORGE']",['May 20'],103960.0,,6606.0,,,,['Avaion Attractions'],"['25/20/', '17.50/15']","['Neal S. Blaisdell', 'Center &', 'Waikiki Shell', 'Honolulu,', 'Hawait']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1989/06/BB-1989-06-17.pdf
