weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
16,,[376],66,[],1987-02-26,1987-02-26,Feb 26,alice-cooper-maple-leaf-gardens-1987-02-26,196978,273800,13690,,,,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
17,,"[427, 430]",416,[],1987-02-28,1987-02-28,Feb 28,pretenders-oakland-alameda-county-coliseum-1987-02-28,196119,,11886,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
18,,[117],182,[],1987-02-20,1987-02-20,Feb 20,neil-diamond-pensacola-civic-center-1987-02-20,182271,,10567,,,,"[17.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
19,,"[453, 467]",417,[],1987-02-18,1987-02-01,Feb 18 20-21,anita-baker-saenger-arts-center-1987-02-18,181000,,8400,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
20,,[48],59,[],1987-02-12,1987-02-15,Feb 12-15,gallagher-holiday-star-theatre-1987-02-12,179500,,13000,,,,[14.95],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
21,,[117],68,[],1987-02-22,1987-02-22,Feb 22,neil-diamond-tallahassee-leon-county-civic-center-1987-02-22,163103,,10311,,,1,"[17.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
22,,"[464, 458]",418,[],1987-02-28,1987-02-28,Feb 28,huey-lewis-the-news-4s-dorton-arena-north-carolina-state-fair-1987-02-28,162459,,10338,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
23,,"[121, 441]",43,[],1987-02-23,1987-02-23,Feb 23,huey-lewis-the-news-rupp-arena-1987-02-23,161073,,10347,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
24,,"[121, 441]",419,[],1987-02-24,1987-02-24,Feb 24,huey-lewis-the-news-stokley-athletic-center-1987-02-24,153203,,10086,,,1,"[16.0, 14.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
25,,"[241, 454]",66,[],1987-02-27,1987-02-27,Feb 27,paul-young-maple-leaf-gardens-1987-02-27,152725,212288,9435,,,,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
26,,"[289, 337]",420,[],1987-02-28,1987-02-28,Feb 28,bon-jovi-barton-coliseum-arkansas-state-fairgrounds-1987-02-28,150000,,10000,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
27,,"[14, 431]",421,[],1987-02-27,1987-02-27,Feb 27,alabama-centennial-hall-1987-02-27,149193,,9248,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
28,,[465],184,[],1987-02-27,1987-02-28,Feb 27-28,paul-simon-berkeley-community-theater-1987-02-27,137900,,7182,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
29,,"[121, 458]",884,[],1987-02-27,1987-02-27,Feb 27,huey-lewis-the-news-littlejohn-coliseum-1987-02-27,129461,,7983,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
30,,"[453, 467]",163,[],1987-02-04,1987-02-05,Feb 4-5,anita-baker-paramount-theater-1987-02-04,129000,,5600,,,1,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
31,,[3],423,[],1987-03-01,1987-03-01,March 1,chicago-memorial-auditorium-1987-03-01,127614,,8158,,,1,"[16.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
32,,"[121, 458]",424,[],1987-02-26,1987-02-26,Feb 26,huey-lewis-the-news-augusta-richmond-county-civic-center-1987-02-26,119753,,8081,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
33,,"[99, 388]",348,[],1987-02-27,1987-02-27,Feb 27,iron-maiden-el-paso-county-coliseum-1987-02-27,117207,,8050,,,1,"[15.5, 14.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
34,,[48],425,[],1987-02-19,1987-02-22,Feb 19-22,gallagher-carlton-celebrity-theatre-1987-02-19,116493,,8160,,,1,"[16.95, 12.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
35,,"[427, 430]",39,[],1987-02-19,1987-02-19,Feb 19,pretenders-san-diego-sports-arena-1987-02-19,115816,,7984,,,,"[15.5, 14.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
36,,"[165, 10, 452]",120,[],1987-02-28,1987-02-28,Feb 28,judds-charlotte-coliseum-1987-02-28,112631,,8985,,,,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
37,,"[466, 451, 469, 457, 461, 462]",885,[],1987-02-14,1987-02-14,Feb 14,richard-naders-valentines-aspen-hotel-parsippany-1987-02-14,108750,,5252,,,1,"[25.0, 20.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
38,,"[14, 431]",427,[],,,,alabama-arena-freedom-hall-civic-center-None,106937,,6481,,,1,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-14.pdf
