weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
26,,"[14, 431]",400,[],1987-02-21,1987-02-21,Feb 21,alabama-mabee-center-1987-02-21,147956,,8967,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
27,,"[311, 416]",53,[],1987-02-18,1987-02-18,Feb 18,david-lee-roth-lakeland-civic-center-1987-02-18,143057,,9866,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
28,,[121],401,[],1987-02-19,1987-02-19,Feb 19,huey-lewis-the-news-coliseum-1987-02-19,141528,,10200,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
29,,[121],402,[],1987-01-31,1987-01-31,Jan 31,huey-lewis-the-news-lee-civic-center-1987-01-31,139200,,9280,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
30,,"[289, 337]",403,[],1987-02-17,1987-02-05,Feb 17 5,bon-jovi-lee-civic-center-1987-02-17,138014,,9219,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
31,,"[158, 38]",404,[],1987-02-15,1987-02-15,Feb 15,hank-williams-jr-patriot-center-1987-02-15,137330,,9132,,,,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
32,,[442],405,[],1987-02-17,1987-02-17,Feb 17,huey-lewis-the-news-utc-arena-1987-02-17,137214,,8516,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
33,,[121],406,[],1987-02-02,1987-02-02,Feb 2,huey-lewis-the-news-orange-county-convention-civic-ter-orlando-1987-02-02,136832,,8552,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
34,,"[435, 423]",407,[],1987-02-21,1987-02-21,Feb 21,conway-twitty-patriot-center-1987-02-21,131006,,8860,,,,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
35,,"[289, 337]",377,[],1987-02-15,1987-02-15,Feb 15,bon-jovi-bayfront-center-1987-02-15,129000,,8600,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
36,,[121],408,[],1987-02-18,1987-02-18,Feb 18,huey-lewis-the-news-the-von-braun-civic-center-1987-02-18,128304,,8019,,,1,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
37,,"[158, 38, 425]",219,[],1987-02-13,1987-02-13,Feb 13,hank-williams-jr-richmond-coliseum-1987-02-13,121065,,8358,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1987/03/Billboard-1987-03-07.pdf
