artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['ALAMBAM', 'BILL MEDLEY']",['March 1'],161070.0,,10738.0,,,1.0,['Keith Fowler Promotions'],['15'],"['lows State Center', 'Univ. of lowa', '_ Ames']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
['REO SPEEDWAGON'],['March 1'],160285.0,,11873.0,,,1.0,['Beach Club Concerts/'],['13.50'],"['Greensboro (N.C.) Coliseum', 'SuRVIVOR', 'Promotions']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['CHICAGO UFC', 'ALAN KAYE']",['March 2'],149609.0,,10674.0,,,1.0,['Mid-South Concerts'],['14.50/12.50'],"['Arena', 'Univ, of Tennessee', 'Chattanooga']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
['DARYL HALL & JOHN OATES'],['Feb. 20'],144960.0,,9928.0,,,1.0,['Fantasma Prods./'],['15'],"['Jacksonville (Fla.) Coliseum', 'Door Prods.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['ALABAMA', 'BILL MEDLEY']",['March 3'],144300.0,,9620.0,,,,"['Keith Fowler Promotions', '11,000']",['15'],"['Assembly Hall', 'Univ. of hnois', 'Champaign']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['DARYL HALL & JOHN OATES', 'TIL TUESDAY']",['March 4'],138833.0,,9365.0,,,,"['Cross Country Concerts', '9,900']",['15.50/13.50'],['New Haven (Conn) Cohseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['ALABAMA', 'BILL MEDLEY']",['March 2'],136645.0,,9350.0,,,,"['Keith Fowler Promotions', '10,066']",['15.50/13.50'],"['Southern Illinois Unw.', 'Carbondale']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['ALABAMA', 'BILL MEDLEY']","['Feb. 22', '35']",135720.0,,9088.0,,,1.0,['Keith Fowler Promotions'],[],['Jacksonuille (Fla.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['JOAN RIVERS', 'JIM STAFFORD']","['Feb. 23,']",135463.0,,7970.0,,,,['Alex Cooley/'],"['17.75/15.25,']","['Fox Theatre', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['REO SPEEDWAGON', 'SURVIVOR']",['March 2'],131125.0,,987.0,,,1.0,['Sunshine Promotions/'],['13.50/12.50'],"['Knoxville (Tenn.)', 'Civic Coliseum', 'Presentations']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['CHICAGO', 'ALAN KAYE']",['Feb. 27'],128952.0,,9552.0,,,1.0,['Mid-South Concerts'],['13.50'],"['Barton Coliseum', 'Little Rock']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['REO SPEEDWAGON', 'SURVIVOR']",['Feb. 19'],127500.0,,10200.0,,,1.0,['Jolin Scher Presents'],['13.50/312.50'],"['Rochester (N.Y.) Community War', 'Memorial']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['POINTER SISTERS', 'BLAKE CLARK']","['Feb, 23']",126016.0,,7876.0,,,2.0,['Silver Star Prods.'],['16'],['Sunsise (Fla.) Musical Theatre'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['TEENA MARIE', 'BILLY OCEAN']",['March 3'],118185.0,,7757.0,,3.0,2.0,"['LB Presentations/', '8,700 Al Haymon']",['15'],"['Paramount Theater', 'Oakland. Cali']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['ALABAMA', 'BILL MEDLEY']",['Feb 21'],114073.0,,7357.0,,,1.0,['Keith Fowler Promotions'],['15.50'],['Lakeland (Fla.) Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['EDDIE MURPHY', 'LILLO THOMAS']","['Feb. 26', '4 8,000']",109396.0,,7975.0,,,,['Fantasma Prods'],[],"['Leon County Civic Center', 'Tallahassee, Fla']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['HANK WILLIAMS JR.', 'BAMA BAND', 'MERLE KILGORE']",['Feb. 22'],106576.0,,7751.0,,,,"['Concert Promotions Inc.', '8,070']",['13.75'],"['Fox Theatre', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
['ANNE MURRAY'],['Feb 22'],99105.0,,8610.0,,,1.0,['Fantasma Prods'],"['15,']",['Lakeland (Fla.) Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['NEW EDITION', 'FAT BOYS', 'WHODINI']",['Feb. 28'],94505.0,,9000.0,,,,"['JMA Entertainment', 'SI/$10 sellout']",[],['Augusta (Ga.} Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['KINKS', 'WIRE TRAIN']",['Feb 24'],89418.0,,6147.0,,,,"['Bill Graham Presents', '7.100']",['14.50'],"['Henry J. Kaiser Convention', 'Center', 'Oakland, Cal']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['BILL COSBY', 'STANLEY JORDAN']",['Feb. 20'],88737.0,,5725.0,,,1.0,['John Scher Presents'],['15.50'],"['Stabler Arena', 'Bethlehem, Pa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
['TEMPTATIONS'],"['Feb, 21']",26949.0,,5191.0,,,,"['Leonard Rowe Prods.', '7,790']",['16.75'],"['Fox Theatre', 'sos Allanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['REO SPEEDWAGON', 'SURVIVOR']",['Feb 23'],86625.0,,7890.0,,,1.0,['John Scher Presents/WAQX-FM'],['11.50'],"['Onodaga War Memorial', 'Syracuse, N.Y.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['NEW EDITION', 'FAT BOYS', 'WHODINI']",['March 2'],82184.0,,7970.0,,,1.0,['Dimensions Unlimited'],['12/10'],"['Fox Theatre', 'Atlanta']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['RONNIE MILSAP', 'JERRY REED']",['March 1'],76305.0,,6955.0,,,,"['In Clover Country', '10,206']",['11'],"['Albany (Ga.) Crve Center', 'JuDDs']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
['ANNE MURRAY'],['Feb. 20'],74720.0,,4821.0,,,,"['Fantasma Prods', '6,000']",['16'],"['West Palm Beach (Fla.)', 'Auditorium']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
"['NEW EDITION', 'FAT BOYS', 'WHODINI']",['Feb. 21'],72975.0,,7000.0,,,1.0,['Concerts of America'],['11.25/10.25'],"['Greenvilie (N.C.} Memorial', 'Auditorism']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/03/BB-1985-03-16.pdf
