weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
11,,"[191, 281]",260,[],1985-08-27,1985-08-27,Aug 27,bryan-adams-orange-county-fairgrounds-1985-08-27,222960,,16017,,,1,"[16.0, 14.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
12,,[191],261,[],1985-08-26,1985-08-26,Aug 26,bryan-adams-new-york-state-fair-1985-08-26,205218,,16129,,,1,"[14.0, 12.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
13,,"[283, 242]",34,[],1985-09-07,1985-09-07,Sept 7,ac-the-spectrum-philadelphia-1985-09-07,192315,,14481,,,1,"[13.5, 11.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
14,,"[229, 269]",181,[],1985-08-30,1985-08-31,Aug 30-31,jeffrey-osborne-greek-theatre-1985-08-30,188745,,12374,,,2,"[17.5, 16.0, 10.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
15,,[26],861,[],1985-08-30,1985-08-30,Aug 30,oak-ridge-boys-busch-gadens-williamsburg-1985-08-30,187200,,10400,,,2,[18.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
16,,"[275, 270]",36,[],1985-08-24,1985-08-24,Aug 24,motley-crue-the-forum-inglewood-1985-08-24,186989,,13489,,,1,"[15.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
17,,"[124, 277, 290]",259,[],1985-08-22,1985-08-23,Aug 22-23,willie-nelson-family-minnesota-state-fair-1985-08-22,186362,,24796,,,,"[9.0, 4.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
18,,"[271, 279]",178,[],1985-09-05,1985-09-05,Sept 5,george-thorogood-the-delaware-destroyers-meadowlands-arena-1985-09-05,177696,,13431,,,,"[14.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
19,,[278],148,[],1985-09-02,1985-09-02,Sept 2,liza-minnelli-the-centrum-worcester-1985-09-02,171290,,7879,,,,"[22.5, 17.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
20,,"[275, 270]",23,[],1985-08-23,1985-08-23,Aug 23,motley-crue-cal-expo-amphitheatre-1985-08-23,165390,,11026,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
21,,"[14, 60]",263,[],1985-09-07,1985-09-07,Sept 7,alabama-rushmore-plaza-civic-center-1985-09-07,157500,,10500,,,1,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
22,,"[268, 288]",178,[],1985-08-28,1985-08-28,Aug 28,power-station-meadowlands-arena-1985-08-28,149201,,11026,,,,"[15.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
23,,[32],245,[],1985-08-29,1985-08-29,Aug 29,barry-manilow-sun-dome-1985-08-29,139530,,8652,,,1,"[17.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
24,,"[275, 286]",39,[],1985-08-25,1985-08-25,Aug 25,motley-crue-san-diego-sports-arena-1985-08-25,130739,,9500,,,1,"[14.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
25,,"[89, 180]",215,[],1985-09-02,1985-09-02,Sept 2,reo-speedwagon-red-rocks-amphitheatre-1985-09-02,125646,,8841,,,1,"[14.85, 13.75]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
26,,"[276, 272]",862,[],1985-09-01,1985-09-01,Sept 1,neil-young-minnesota-state-fair-1985-09-01,121298,,20632,,,,"[14.0, 8.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
27,,[36],265,[],1985-09-03,1985-09-03,Sept 3,grateful-dead-starlight-theater-1985-09-03,120169,,3590,,,1,"[14.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
28,,[287],863,[],1985-09-01,1985-09-01,Sept 1,sting-muni-opera-stlouis-1985-09-01,119349,,7812,,,,"[16.5, 14.5, 10.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
29,,"[2, 152]",267,[],1985-09-01,1985-09-01,Sept 1,rick-springfield-orange-county-farrgrounds-middletown-1985-09-01,117352,,8724,,,,"[15.0, 13.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
30,,[46],268,[],1985-08-27,1985-08-27,Aug 27,crosby-stills-nash-new-york-state-far-syracuse-1985-08-27,116458,,10785,,,,"[12.0, 10.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
31,,"[201, 273]",215,[],1985-09-08,1985-09-08,Sept 8,tears-for-fears-red-rocks-amphitheatre-1985-09-08,115747,,8892,,,1,"[13.75, 12.65]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
32,,"[229, 269]",7,[],1985-08-29,1985-08-29,Aug 29,jeffrey-osborne-concord-pavilion-1985-08-29,114756,,7816,,,1,"[16.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
33,,"[162, 281]",14,[],1985-08-24,1985-08-24,Aug 24,kinks-irvine-meadows-amphitheatre-1985-08-24,113862,,8316,,,,"[16.5, 11.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
34,,"[30, 289, 47]",269,[],1985-08-22,1985-08-22,Aug 22,ratt-nashville-municipal-auditorium-1985-08-22,110673,,8280,,,,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
35,,"[275, 270]",69,[],1985-09-08,1985-09-08,Sept 8,motley-crue-omaha-civic-auditorium-1985-09-08,110457,,8292,,,,[13.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
36,,"[37, 38]",165,[],1985-08-25,1985-08-25,Aug 25,kenny-rogers-augusta-civic-center-1985-08-25,107976,,6544,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
37,,"[276, 272]",270,[],1985-09-05,1985-09-05,Sept 5,neil-young-meadowbrook-music-festival-rochester-1985-09-05,106787,,7306,,,1,"[17.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
38,,[176],271,[],1985-09-07,1985-09-07,Sept 7,pointer-sisters-tingley-coliseum-1985-09-07,105142,,8615,,,,[14.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
39,,"[166, 147]",272,[],1985-08-25,1985-08-25,Aug 25,statler-brothers-indiana-state-fair-1985-08-25,102534,,9830,,2,,"[11.0, 9.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
40,,"[26, 285]",259,[],1985-08-25,1985-08-25,Aug 25,oak-ridge-boys-minnesota-state-fair-1985-08-25,102366,,13829,,,,"[9.0, 4.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1985/09/BB-1985-09-21.pdf
