artists,dates,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,promoter,ticket_prices,location,source_id,schema_id,s3_uri
"['KENNY ROGERS', 'DOLLY PARTON', 'SAWYER BROWN']",['Jan. 4'],276492,,34681,,,1,['North American Tours Inc.'],['19.50/17.50'],['San Diego Sports Arena'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['KENNY ROGERS', 'DOLLY PARTON', 'KARAMAZOV BROTHERS']",['Dec. 28'],274663,,14457,,,1,['North American Tours Inc.'],['19.50/17.50'],['Oakland (Calif.) Coltseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['NEIL DIAMOND'],['Dec. 19'],270475,,19166,,,1,['Concerts West'],['17/15'],"['Freedom Mall', 'Louisville']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['KENNY ROGERS', 'DOLLY PARTON', 'KARAMAZOV BROTHERS']",['Dec. 29'],269804,,14368,,,1,['North American Tours Inc'],['19.50/17.50'],"['Cow Palace', 'San Francisco']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['NIGHT RANGER', 'MICHAEL FURLONG']",['Dec. 31'],234340,,14717,,,,['Bill Graham Presents'],['20'],"['Cow Palace', 'Yat San Francisco']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['HUEY LEWIS & THE NEWS.', 'TOWER OF POWER', 'LOS LOBOS']",['Dec. 28'],232825,,15662,,,1,['Avalon Attractions'],['15/13.50'],"['The Forum', 'Inglewood, Calif.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['TONY ORLANDO', 'DELLA REESE']",['Dec. 27-Jan.2'],229205,,30626,37096,,,['Ray Shepardson'],['17.90/4.90'],"['Fox Theater', 'St. Lous']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['HUEY LEWIS & THE NEWS', 'TOWER OF POWER', 'LOS LOBOS']",['Dec. 30'],228760,,13372,,,1,['Bill Graham Presents'],['17.50/15'],['Oakland (Calif.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['RATT', 'LITA FORD']",['Dec. 31'],201295,,13538,,,1,['Avalon Attractions'],['15/13.50'],['Long Beach (Calif.) Arena'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['REO SPEEDWAGON', 'SURVIVOR']",['Dec. 31'],189200,,16542,18154,,,['Sunshine Promotions.'],['12.50'],"['Market Square Arena', 'Indianapolis']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['NEIL DIAMOND'],['17'],185889,,11519,,,1,['Concerts West'],['17/15'],"['Oral Roberts Un. Dee.', 'Tulsa']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['RONNIE JAMES DIO', 'DOKKEN']",['Dec. 27'],178426,,13919,15800,,,['Evening Star Prods'],['13/12.50'],"['Veterans’ Memorial Coliseum', 'Phoenix']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['IRON MAIDEN', 'TWISTED SISTER']",['Jan.4'],173596,,12859,15900,,,['Brass Ring Prods.'],['13.50'],"['Joe Louts Arena', 'Detroit']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['RODNEY DANGERFIELD'],['Dec. 7-8'],173046,,11350,12700,,,['In-House'],['15.75'],"['Front Row Theater', 'Cleveland']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['HUEY LEWIS & THE NEWS', 'TOWER OF POWER', 'DR. GONZO']",['Dec. 18'],161700,,11347,14643,,,['Southland Concerts'],['14.50/12.50'],['San Diego Sports Arena'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['AEROSMITH', 'DAVID JOHANSEN']",['Dec. 27'],153151,,13028,,,1,['Frank J. Russo'],['12.50/11.50'],['Providence (R.l.) Civic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['BARRY MANILOW'],['Jan.5'],142812,,9715,,,,['Beaver Prods.'],['15/13.50'],"['Kansas Coliseum', 'Wichita']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['REO SPEEDWAGON', 'SURVIVOR']",['Dec. 28'],139200,,11326,12900,,,['Sunshine Promotions'],['12.50'],"['Freedom Hall', 'Lousville']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['AEROSMITH', 'POISON DOLLIES']",['Jan. 6'],129576,,10102,,,1,['Cross Country Concerts'],['13.50/12.50'],['Springheld (Mass.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['AEROSMITH', 'DAVID JOHANSEN']",['Dec. 29'],120882,,9945,,,1,['Cross Country Concerts'],['12.50/10.50'],['New Haven Conn.) Coliseum'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['REO SPEEDWAGON', 'SURVIVOR']",['Jan. 6'],118329,,9663,,,1,['Beaver Prods.'],['13.50'],"['Reunion Arena', 'Dallas']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['TRIUMPH', 'MOLLY HATCHET']",['Dec. 28'],100712,,8057,9186,,,['Sunshine Promotions'],['12.50'],['Cincinnati Gardens'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"[""' BARRY MANILOW""]",['Jan. 6'],99973,,6059,,,1,['Beaver Prods.'],['16.50'],"['The Civic Center', 'Amarillo, Tex.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['AEROSMITH', 'POISON DOLLIES']",['Jan.7'],97486,,7962,13500,,,['First Class Promotions'],['13.50/12.50'],['Baltimore Crvic Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['AEROSMITH', 'POISON DOLLIES']","['Dec, 30-31']",89958,,5600,,,,"['Don Law Co.', '50/515.50 two sellouts']",['17'],"['The Orpheum', 'Boston']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
['RONNIE JAMES DIO'],"['Dec, 28']",89950,,7196,9713,,,['Evening Star Prods.'],['12.50'],['Tucson Community Center'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['OINGO BOINGO', 'WHAT IS THIS?']",['Jan 4'],86997,,6218,,,1,['In-House'],['15/13.50'],"['Universal Amphitheater', 'Universal City, Catt']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['REO SPEEDWAGON', 'SURVIVOR']",['Jan.7'],86427,,6402,8992,,,['Contemporary Prods.'],['13.50'],['Tulsa Conventton Center Arena'],billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['TRIUMPH', 'MOLLY HATCHET']",['Dec. 26'],85131,,6306,7300,,,['Brass Ring Prods'],['13.50'],"['Wendler Arena', 'Saginaw, Mich.']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
"['-RATT', 'LITA FORD']",['Dec. 31'],77500,,6562,,,1,['Avalon Altractions'],['13/11.75'],"['Orange Pavilion', 'San Bernardino, Cali']",billboard,bb_3,music-industry-data-lakeraw/billboard/pdf/magazines/1985/01/BB-1985-01-19.pdf
