weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
25,,"[158, 305]",245,[],1986-01-24,1986-01-24,Jan 24,hank-williams-jr-sun-dome-1986-01-24,95805,,6181,,,,[15.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
26,,"[118, 45]",148,[],1986-01-21,1986-01-21,Jan 21,twisted-sister-the-centrum-worcester-1986-01-21,92672,,7190,,,,"[13.5, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
27,,"[296, 302]",55,[],1986-02-01,1986-02-01,Feb 1,steven-wright-beacon-theatre-1986-02-01,88600,,5422,,,2,"[17.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
28,,"[310, 300]",168,[],1986-02-02,1986-02-02,Feb 2,loverboy-albany-crve-center-1986-02-02,87974,,6175,,,,"[14.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
29,,"[292, 298]",28,[],1986-01-31,1986-01-31,Jan 31,pat-benatar-lawior-events-center-1986-01-31,85869,,5922,,,,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
30,,"[292, 298]",284,[],1986-01-30,1986-01-30,Jan 30,pat-benatar-recreation-hall-1986-01-30,84113,,5877,,,,"[14.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
31,,"[74, 293]",89,[],1986-02-01,1986-02-02,Feb 1-2,jerry-garcia-orpheum-theater-1986-02-01,77731,,5526,,,2,"[14.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
32,,"[158, 305]",224,[],1986-01-31,1986-01-31,Jan 31,hank-williams-jr-savannah-civic-center-1986-01-31,69525,,5562,,,,[12.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
33,The Blues Summit,"[309, 307, 303]",222,[],1986-01-28,1986-01-28,Jan 28,the-blues-summit-grand-ole-opry-house-1986-01-28,60445,,4425,,,1,"[15.0, 12.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
34,,"[118, 45, 295]",132,[],1986-02-03,1986-02-03,Feb 3,twisted-sister-met-center-1986-02-03,57218,,4386,,,,[14.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
35,,"[77, 134]",285,[],1986-02-02,1986-02-02,Feb 2,kiss-mckale-center-1986-02-02,56126,,4893,,,,[12.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
36,,"[74, 293]",286,[],1986-01-27,1986-01-28,Jan 27-28,jerry-garcia-the-ritz-new-york-city-1986-01-27,54495,,3000,,,2,"[17.5, 15.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
37,,"[74, 293]",88,[],1986-01-31,1986-01-31,Jan 31,jerry-garcia-capital-theater-1986-01-31,47787,,3397,,,1,"[14.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
38,,"[301, 308]",287,[],1986-01-31,1986-01-31,Jan 31,george-carlin-the-palace-1986-01-31,46525,,3289,,,2,"[15.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
39,,"[301, 308]",288,[],1986-02-02,1986-02-02,Feb 2,george-carlin-bushnell-memorial-hall-1986-02-02,39855,,2819,,,1,"[15.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
40,,"[74, 293]",288,[],1986-01-30,1986-01-30,Jan 30,jerry-garcia-bushnell-memorial-hall-1986-01-30,39513,,2806,,,1,"[14.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1986/02/BB-1986-02-15.pdf
