weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
12,,"[158, 425]",273,[],1989-09-23,1989-09-23,Sept 23,hank-williams-jr-the-summit-houston-1989-09-23,189311,,10708,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
13,,"[46, 902]",162,[],1989-09-30,1989-09-30,Sept 30,crosby-stills-nash-sunrise-musical-theatre-1989-09-30,158896,,8000,,,1,[20.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
14,Agmrecords Children's | Shows,"[894, 899]",701,[],1989-09-16,1989-09-17,Sept 16-17,agmrecords-children-s-shows-carnegie-hall-1989-09-16,153667,,7901,,,,"[20.0, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
15,,"[110, 640]",639,[],1989-09-03,1989-09-03,Sept 3,dolly-parton-pacific-coliseum-1989-09-03,131117,,6534,,,,"[24.5, 23.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
16,,"[600, 898]",639,[],1989-09-02,1989-09-02,Sept 2,george-thorogood-the-destroyers-pacific-coliseum-1989-09-02,130430,,6741,,,,"[23.5, 22.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
17,,"[14, 903]",702,[],1989-09-29,1989-09-29,Sept 29,alabama-peterborough-memonal-centre-1989-09-29,124200,,5200,,,,[29.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
18,,"[46, 902]",29,[],1989-09-23,1989-09-23,Sept 23,crosby-stills-nash-massey-hall-1989-09-23,110892,,4702,,,,[28.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
19,,"[740, 911]",157,[],1989-09-27,1989-09-27,Sept 27,rem-assembly-hall-1989-09-27,99368,,6308,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
20,,"[506, 913]",273,[],1989-09-28,1989-09-28,Sept 28,doobie-brothers-the-summit-houston-1989-09-28,98938,,6059,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
21,,"[905, 904]",637,[],1989-09-29,1989-09-29,Sept 29,debbie-gibson-starplex-amphitheatre-1989-09-29,97370,,5914,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
22,,[740],703,[],1989-09-29,1989-09-29,Sept 29,rem-joyce-athletic-convocation-center-1989-09-29,93923,,5367,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
23,,"[900, 914]",936,[],1989-09-23,1989-09-24,Sept 23-24,mickey-rooney-donald-rialto-square-o'connor-theatre-1989-09-23,89537,,3296,,,,"[33.5, 28.5, 23.5, 19.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
24,,"[416, 609]",705,[],1989-09-24,1989-09-24,Sept 24,tesla-exposition-center-allen-county-war-memorial-coliseum-1989-09-24,85472,,5434,,,,"[16.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
25,,[32],706,[],1989-09-25,1989-09-25,Sept 25,barry-manilow-arena-1989-09-25,82381,,9317,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
26,,"[107, 907]",937,[],1989-09-30,1989-09-30,Sept 30,rodney-dangerfield-valley-forge-music-fair-1989-09-30,79988,,2810,,,,[32.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/10/BB-1989-10-14.pdf
