weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
17,,[608],530,[],1988-03-12,1988-03-12,March 12,george-thorogooo-the-destroyers-rochester-community-war-hemorial-scher-|_flaming-harry-rochester-baa-1988-03-12,151627,,11000,,,1,"[15.5, 14.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
18,,"[4, 316]",531,[],1988-03-20,1988-03-20,March 20,whitesnake-special-events-center-1988-03-20,149258,,9286,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
19,,[287],532,[],1988-03-18,1988-03-18,March 18,sting-university-activity-center-1988-03-18,140175,,8491,,,,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
20,Agreat Night For The Irish,"[613, 224]",533,[],1988-03-16,1988-03-16,March 16,agreat-night-for-the-irish-radio-city-music-hal-new-york-1988-03-16,137700,,5874,,,1,"[25.0, 20.0]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
21,,"[60, 558]",534,[],1988-03-13,1988-03-13,March 13,george-strait-lawlor-events-cente:-of-reno-_-}-1988-03-13,112000,,7150,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
22,,"[158, 583]",535,[],1988-03-18,1988-03-07,March 18 7,hank-williams-jr-roberts-municipal-stadium-1988-03-18,111583,,7515,,,,[1550.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
23,,[601],906,[],1988-03-17,1988-03-17,March 17,sandi-patti-memorial-coliseum-1988-03-17,108906,,8785,,,,"[12.5, 11.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
24,,[601],907,[],1988-03-17,1988-03-17,March 17,sandi-patti-arena-memorial-coliseum-1988-03-17,108906,,3975,,,,"[12.5, 11.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
25,,[584],39,[],1988-03-08,1988-03-08,March 8,yes-san-diego-sports-arena-1988-03-08,105728,,5715,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
26,,"[311, 594]",129,[],1988-03-20,1988-03-20,March 20,david-lee-roth-ohio-center-1988-03-20,105270,,6380,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
27,,"[423, 165]",403,[],,,,randy-travis-lee-civic-center-None,100305,,6687,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
28,,"[423, 165]",228,[],1988-03-19,1988-03-19,March 19,randy-travis-albany-civic-center-1988-03-19,99611,,6037,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
29,,"[606, 605, 610]",524,[],1988-03-19,1988-03-19,March 19,alarm-irvine-meadows-amphitheatre-1988-03-19,90169,,5835,,,,"[18.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
30,,[600],81,[],1988-03-17,1988-03-17,March 17,george-thorogood-the-destroyers-stabler-arena-1988-03-17,29654,,5743,,,1,"[15.5, 13.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
31,,[95],20,[],1988-02-26,1988-02-07,Feb 26-28 17,frank-zappa-royal-oak-music-theater-1988-02-26,23912,,4936,,,1,[],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
32,,[287],538,[],1988-03-14,1988-03-14,March 14,sting-municipal-auditorium-1988-03-14,81393,,4726,,,1,[17.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
33,,[584],532,[],1988-03-09,1988-03-09,March 9,yes-university-activity-center-1988-03-09,79497,,5382,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
34,,"[588, 123, 517]",39,[],1988-03-07,1988-03-07,March 7,dio-featuring-ronnie-james-san-diego-sports-arena-1988-03-07,78884,,4264,,,,[18.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
35,,"[588, 123, 517]",539,[],1988-03-10,1988-03-10,March 10,dio-featuring-ronnie-james-arena-henry-j-kaiser-convention-center-1988-03-10,75491,,4310,,,,"[19.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
36,,"[37, 448]",421,[],1988-03-18,1988-03-18,March 18,kenny-rogers-centennial-hall-1988-03-18,73524,,4626,,,,[16.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
37,,"[429, 612]",540,[],1988-03-13,1988-03-13,March 13,reba-mcentire-arena-1988-03-13,73182,,5339,,,,[14.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
38,,[166],21,[],,,,statler-brothers-von-braun-civic-center-None,71008,,5072,,,,[14.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/04/BB-1988-04-02.pdf
