weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
11,,[668],568,[],1988-09-05,1988-09-05,Sept 5,muey-lewis-the-news-lake-compounce-festival-park-1988-09-05,351186,,19053,,,1,[16.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
12,,"[262, 666]",569,[],1988-09-16,1988-09-16,Sept 16,eric-clapton-palace-1988-09-16,349040,,17452,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
13,,"[262, 658]",570,[],1988-09-11,1988-09-11,Sept 11,eric-clapton-nassau-veterans-memorial-bureau-coliseum-1988-09-11,346948,,17426,,,1,"[20.0, 18.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
14,,"[262, 658]",493,[],1988-09-07,1988-09-07,Sept 7,eric-clapton-spectrum-philadetphia-1988-09-07,318931,,17758,,,,"[18.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
15,,"[586, 323]",571,[],1988-09-12,1988-09-13,Sept 12-13,def-leppard-lakeland-civic-center-1988-09-12,318176,,19886,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
16,,"[283, 659]",176,[],1988-09-10,1988-09-10,Sept 10,ac-alpine-valley-music-theater-1988-09-10,306857,,15268,,,,"[22.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
17,,"[651, 660]",915,[],1988-09-13,1988-09-13,Sept 13,george-michael-st-paui-civic-center-1988-09-13,305721,,15678,,,1,[19.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
18,,"[284, 627]",568,[],1988-09-10,1988-09-10,Sept 10,scorpions-lake-compounce-festival-park-1988-09-10,280354,,16107,,,1,[16.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
19,,"[662, 667]",568,[],1988-09-03,1988-09-03,Sept 3,gloria-estefan-miam-lake-compounce-festival-park-1988-09-03,236582,,13988,,,,[16.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
20,,"[661, 656]",573,[],1988-09-15,1988-09-15,Sept 15,lynyro-skynyrd-spectrum-phitadelphia-________-1988-09-15,212503,,12154,,,1,"[17.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
21,,"[292, 655]",472,[],1988-09-16,1988-09-16,Sept 16,pat-benatar-jones-beach-theatre-1988-09-16,200000,,10000,,,1,[20.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
22,,"[661, 665, 653]",574,[],1988-09-07,1988-09-07,Sept 7,lynyro-skynyrd-meadowlands-east-rutherford-bureau-john-scher-1988-09-07,195559,,11632,,,,"[18.5, 17.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
23,,"[586, 323]",575,[],1988-09-15,1988-09-15,Sept 15,def-leppard-roundhouse-univ-of-tennessee--chattanooga-1988-09-15,190239,,11483,,,1,"[17.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
24,,[14],568,[],1988-09-02,1988-09-02,Sept 2,alabama-lake-compounce-festival-park-1988-09-02,175278,,10375,,,,[16.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1988/10/BB-1988-10-01.pdf
