weekly_rank,event_name,artist_ids,venue_id,promoters,start_date,end_date,dates,signature,gross_receipts_us,gross_receipts_canadian,attendance,capacity,num_shows,num_sellouts,ticket_prices,schema_id,source_id,s3_uri
14,,"[705, 695]",598,[],1988-12-20,1988-12-21,Dec 20-21,andy-williams-christmas-valley-forge-music-fair-1988-12-20,138407,,9864,,,1,[27.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
15,,"[705, 695]",254,[],1988-12-22,1988-12-23,Dec 22-23,andy-williams-christmas-westbury-music-fair-1988-12-22,129963,,5161,,,,[27.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
16,,[700],162,[],1988-12-26,1988-12-27,Dec 26-27,whdopi-goldberg-sunrise-musical-theatre-1988-12-26,116190,,6455,,,1,[18.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
17,,"[342, 510]",13,[],1988-12-14,1988-12-14,Dec 14,ozzy-osbourne-market-square-arena-1988-12-14,112079,,6681,,,,"[17.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
18,,"[713, 696, 699]",522,[],1988-12-30,1988-12-30,Dec 30,kk-patriot-center-1988-12-30,103248,,6453,,,,[16.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
19,,"[154, 709]",439,[],1988-12-28,1988-12-28,Dec 28,temptations-fox-theatre-1988-12-28,96300,,4280,,,,[22.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
20,,"[704, 687]",55,[],1988-12-31,1988-12-31,Dec 31,andrew-dice-clay-beacon-theatre-1988-12-31,77800,,2600,,,1,[30.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
21,,"[569, 689]",85,[],1988-12-29,1988-12-29,Dec 29,kenny-g-syria-mosque-pittsburgh-1988-12-29,70301,,3557,,,1,[19.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
22,,"[180, 706, 692]",599,[],1988-12-26,1988-12-26,Dec 26,cheap-trick-allen-county-war-memorial-coliseum-1988-12-26,66658,,4243,,,,"[16.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
23,,"[697, 103]",162,[],1988-12-29,1988-12-29,Dec 29,kansas-sunrise-musical-theatre-1988-12-29,58875,,3925,,,,[15.0],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
24,,"[707, 711, 690]",85,[],1988-12-28,1988-12-28,Dec 28,keith-sweat-syria-mosque-pittsburgh-1988-12-28,56669,,3447,,,,[17.75],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
25,,[710],600,[],1988-12-21,1988-12-21,Dec 21,steve-miller-queen-elizabeth-theatre-1988-12-21,54060,,2789,,,1,[23.5],bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
26,,[622],362,[],1988-12-29,1988-12-29,Dec 29,asleep-at-the-wheel-fox-theatre-1988-12-29,48096,,3145,,,,"[17.5, 15.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
27,,[710],601,[],1988-12-07,1988-12-07,Dec 7,steve-miller-jesse-h-jones-hall-1988-12-07,45899,,3001,,,1,"[18.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
28,,"[484, 703]",602,[],1988-12-12,1988-12-12,Dec 12,sam-kinison-centennial-hall-1988-12-12,38269,,2386,,,,"[18.5, 17.5, 16.5]",bb_3,1,music-industry-data-lakeraw/billboard/pdf/magazines/1989/01/BB-1989-01-14.pdf
